token,label
recurring,O
sound,B
correspondences,I
can,O
be,O
inferred,O
.,O
Based,O
on,O
this,O
idea,O
",",O
the,O
article,O
presents,O
a,O
method,O
for,O
automatic,B
correspondence,I
pattern,I
recognition,I
",",O
which,O
is,O
implemented,O
as,O
part,O
of,O
a,O
Python,O
library,O
which,O
supplements,O
the,O
article,O
.,O
To,O
illustrate,O
the,O
usefulness,O
of,O
the,O
method,O
",",O
I,O
present,O
how,O
the,O
inferred,O
patterns,O
can,O
be,O
used,O
to,O
predict,O
words,O
that,O
have,O
not,O
been,O
observed,O
before,O
.,O
We,O
study,O
the,O
problem,O
of,O
response,B
selection,I
for,O
multi,B
-,I
turn,I
conversation,I
in,O
retrieval,B
-,I
based,I
chatbots,I
.,O
The,O
task,O
involves,O
matching,O
a,O
response,O
candidate,O
with,O
a,O
conversation,O
context,O
",",O
the,O
challenges,O
for,O
which,O
include,O
how,O
to,O
recognize,O
important,O
parts,O
of,O
the,O
context,O
",",O
and,O
how,O
to,O
model,O
the,O
relationships,O
among,O
utterances,B
in,O
the,O
context,O
.,O
Existing,O
matching,O
methods,O
may,O
lose,O
important,O
information,O
in,O
contexts,O
as,O
we,O
can,O
interpret,O
them,O
with,O
a,O
unified,B
framework,I
in,O
which,O
contexts,O
are,O
transformed,O
to,O
fixed,O
-,O
length,O
vectors,B
without,O
any,O
interaction,O
with,O
responses,O
before,O
matching,O
.,O
This,O
motivates,O
us,O
to,O
propose,O
a,O
new,O
matching,B
framework,I
that,O
can,O
sufficiently,O
carry,O
important,O
information,O
in,O
contexts,O
to,O
matching,O
and,O
model,O
relationships,O
among,O
utterances,O
at,O
the,O
same,O
time,O
.,O
The,O
new,O
framework,B
",",O
which,O
we,O
call,O
a,O
sequential,B
matching,I
framework,I
(,I
SMF,I
),I
",",O
lets,O
each,O
utterance,O
in,O
a,O
context,O
interact,O
with,O
a,O
response,O
candidate,O
at,O
the,O
first,O
step,O
and,O
transforms,O
the,O
pair,O
to,O
a,O
matching,O
vector,B
.,O
The,O
matching,O
vectors,B
are,O
then,O
accumulated,O
following,O
the,O
order,O
of,O
the,O
utterances,B
in,O
the,O
context,O
with,O
a,O
recurrent,B
neural,I
network,I
(,I
RNN,I
),I
that,O
models,O
relationships,O
among,O
utterances,B
.,O
Context,B
-,I
response,I
matching,I
is,O
then,O
calculated,O
with,O
the,O
hidden,B
states,I
of,O
the,O
RNN,B
.,O
Under,O
SMF,B
",",O
we,O
propose,O
a,O
sequential,B
convolutional,I
network,I
and,O
sequential,B
attention,I
network,I
and,O
conduct,O
experiments,O
on,O
two,O
public,O
data,B
sets,I
to,O
test,O
their,O
performance,O
.,O
Experiment,O
results,O
show,O
that,O
both,O
models,B
can,O
significantly,O
outperform,O
state,B
-,I
of,I
-,I
the,I
-,I
art,I
matching,O
methods,O
.,O
We,O
also,O
show,O
that,O
the,O
models,B
are,O
interpretable,O
with,O
visualizations,O
that,O
provide,O
us,O
insights,O
on,O
how,O
they,O
capture,O
and,O
leverage,O
important,O
information,O
in,O
contexts,O
for,O
matching,O
.,O
This,O
article,O
describes,O
a,O
neural,B
semantic,I
parser,I
that,O
maps,O
natural,B
language,I
utterances,B
onto,O
logical,B
forms,I
that,O
can,O
be,O
executed,O
against,O
a,O
task,O
-,O
specific,O
environment,O
",",O
such,O
as,O
a,O
knowledge,B
base,I
or,O
a,O
database,B
",",O
to,O
produce,O
a,O
response,O
.,O
The,O
parser,B
generates,O
tree,B
-,I
structured,B
logical,I
forms,I
with,O
a,O
transition,B
-,I
based,I
approach,I
",",O
combining,O
a,O
generic,B
tree,I
-,O
generation,B
algorithm,I
with,O
domain,B
-,O
general,B
grammar,I
defined,O
by,O
the,O
logical,B
language,I
.,O
The,O
generation,O
process,O
is,O
modeled,O
by,O
structured,B
recurrent,I
neural,I
networks,I
",",O
which,O
provide,O
a,O
rich,O
encoding,B
of,O
the,O
sentential,B
context,I
and,O
generation,O
history,O
for,O
making,O
predictions,O
.,O
To,O
tackle,O
mismatches,O
between,O
natural,B
language,I
and,O
logical,B
form,I
tokens,I
",",O
various,O
attention,B
mechanisms,I
are,O
explored,O
.,O
Finally,O
",",O
we,O
consider,O
different,O
training,B
settings,I
for,O
the,O
neural,B
semantic,I
parser,I
",",O
including,O
fully,B
supervised,I
training,I
where,O
annotated,B
logical,B
forms,I
are,O
given,O
",",O
weakly,B
supervised,I
training,I
where,O
denotations,B
are,O
provided,O
",",O
and,O
distant,B
supervision,I
where,O
only,O
unlabeled,B
sentences,I
and,O
a,O
knowledge,B
base,I
are,O
available,O
.,O
Experiments,O
across,O
a,O
wide,O
range,O
of,O
data,O
sets,O
demonstrate,O
the,O
effectiveness,O
of,O
our,O
parser,B
.,O
We,O
report,O
our,O
work,O
on,O
building,O
linguistic,O
resources,O
and,O
data,O
-,O
driven,O
parsers,B
in,O
the,O
grammatical,B
relation,I
(,O
GR,B
),O
analysis,I
for,O
Mandarin,O
Chinese,O
.,O
Chinese,O
",",O
as,O
an,O
analytic,B
language,I
",",O
encodes,B
grammatical,B
information,I
in,O
a,O
highly,O
configurational,B
rather,O
than,O
morphological,B
way,O
.,O
Accordingly,O
",",O
it,O
is,O
possible,O
and,O
reasonable,O
to,O
represent,O
almost,O
all,O
grammatical,B
relations,I
as,O
bilexical,B
dependencies,I
.,O
In,O
this,O
work,O
",",O
we,O
propose,O
to,O
represent,O
grammatical,B
information,I
using,O
general,B
directed,I
dependency,I
graphs,I
.,O
Both,O
only,O
-,O
local,O
and,O
rich,O
long,B
-,I
distance,I
dependencies,I
are,O
explicitly,O
represented,O
.,O
To,O
create,O
high,O
-,O
quality,O
annotations,B
",",O
we,O
take,O
advantage,O
of,O
an,O
existing,O
TreeBank,B
",",O
namely,O
",",O
Chinese,B
TreeBank,I
(,O
CTB,B
),O
",",O
which,O
is,O
grounded,O
on,O
the,O
Government,B
and,O
Binding,B
theory,I
.,O
We,O
define,O
a,O
set,O
of,O
linguistic,B
rules,I
to,O
explore,O
CTB,B
âs,O
implicit,O
phrase,B
structural,I
information,I
and,O
build,O
deep,B
dependency,I
graphs,I
.,O
The,O
reliability,O
of,O
this,O
linguistically,O
motivated,O
GR,B
extraction,B
procedure,I
is,O
highlighted,O
by,O
manual,B
evaluation,I
.,O
Based,O
on,O
the,O
converted,B
corpus,I
",",O
data,B
-,O
driven,I
",",O
including,O
graph-,B
and,O
transition,B
-,O
based,I
",",O
models,O
are,O
explored,O
for,O
Chinese,O
GR,B
parsing,I
.,O
For,O
graph,B
-,O
based,I
parsing,I
",",O
a,O
new,O
perspective,O
",",O
graph,B
merging,I
",",O
is,O
proposed,O
for,O
building,O
flexible,O
dependency,B
graphs,I
:,O
constructing,O
complex,B
graphs,I
via,O
constructing,O
simple,O
subgraphs,B
.,O
Two,O
key,O
problems,O
are,O
discussed,O
in,O
this,O
perspective,O
:,O
(,O
1,O
),O
how,O
to,O
decompose,O
a,O
complex,I
graph,B
into,O
simple,I
subgraphs,B
",",O
and,O
(,O
2,O
),O
how,O
to,O
combine,O
subgraphs,B
into,O
a,O
coherent,O
complex,B
graph,I
.,O
For,O
transition,B
-,O
based,I
parsing,I
",",O
we,O
introduce,O
a,O
neural,B
parser,I
based,O
on,O
a,O
list,B
-,O
based,I
transition,I
system,I
.,O
We,O
also,O
discuss,O
several,O
other,O
key,O
problems,O
",",O
including,O
dynamic,B
oracle,I
and,O
beam,B
search,I
for,O
neural,B
transition,I
-,O
based,I
parsing,I
.,O
Evaluation,O
gauges,O
how,O
successful,O
GR,B
parsing,I
for,O
Chinese,O
can,O
be,O
by,O
applying,O
data,B
-,O
driven,I
models,I
.,O
The,O
empirical,B
analysis,I
suggests,O
several,O
directions,O
for,O
future,O
study,O
.,O
We,O
borrow,O
the,O
concept,O
of,O
representation,B
learning,I
from,O
deep,B
learning,I
research,O
",",O
and,O
we,O
argue,O
that,O
the,O
quest,O
for,O
Greenbergian,B
implicational,I
universals,I
can,O
be,O
reformulated,O
as,O
the,O
learning,O
of,O
good,O
latent,B
representations,I
of,O
languages,O
",",O
or,O
sequences,O
of,O
surface,B
typological,I
features,I
.,O
By,O
projecting,O
languages,O
into,O
latent,B
representations,I
and,O
performing,O
inference,B
in,O
the,O
latent,B
space,I
",",O
we,O
can,O
handle,O
complex,O
dependencies,O
among,O
features,O
in,O
an,O
implicit,O
manner,O
.,O
The,O
most,O
challenging,O
problem,O
in,O
turning,O
the,O
idea,O
into,O
a,O
concrete,O
computational,B
model,I
is,O
the,O
alarmingly,O
large,O
number,O
of,O
missing,O
values,O
in,O
existing,O
typological,B
databases,I
.,O
To,O
address,O
this,O
problem,O
",",O
we,O
keep,O
the,O
number,O
of,O
model,B
parameters,I
relatively,O
small,O
to,O
avoid,O
overfitting,B
",",O
adopt,O
the,O
Bayesian,B
learning,I
framework,O
for,O
its,O
robustness,O
",",O
and,O
exploit,O
phylogenetically,B
and/or,O
spatially,B
related,I
languages,I
as,O
additional,O
clues,O
.,O
Experiments,O
show,O
that,O
the,O
proposed,O
model,O
recovers,O
missing,O
values,O
more,O
accurately,O
than,O
others,O
and,O
that,O
some,O
latent,B
variables,O
exhibit,O
phylogenetic,B
and,O
spatial,O
signals,O
comparable,O
to,O
those,O
of,O
surface,O
features,O
.,O
Event,B
processing,I
is,O
an,O
active,O
area,O
of,O
research,O
in,O
the,O
Natural,B
Language,I
Processing,I
community,O
",",O
but,O
resources,O
and,O
automatic,O
systems,O
developed,O
so,O
far,O
have,O
mainly,O
addressed,O
contemporary,O
texts,O
.,O
However,O
",",O
the,O
recognition,O
and,O
elaboration,O
of,O
events,O
is,O
a,O
crucial,O
step,O
when,O
dealing,O
with,O
historical,O
texts,O
Particularly,O
in,O
the,O
current,O
era,O
of,O
massive,O
digitization,O
of,O
historical,O
sources,O
:,O
Research,O
in,O
this,O
domain,O
can,O
lead,O
to,O
the,O
development,O
of,O
methodologies,O
and,O
tools,O
that,O
can,O
assist,O
historians,O
in,O
enhancing,O
their,O
work,O
",",O
while,O
having,O
an,O
impact,O
also,O
on,O
the,O
field,O
of,O
Natural,B
Language,I
Processing,I
.,O
Our,O
work,O
aims,O
at,O
shedding,O
light,O
on,O
the,O
complex,O
concept,O
of,O
events,O
when,O
dealing,O
with,O
historical,O
texts,O
.,O
More,O
specifically,O
",",O
we,O
introduce,O
new,O
annotation,B
guidelines,I
for,O
event,O
mentions,O
and,O
types,O
",",O
categorized,O
into,O
22,O
classes,O
.,O
Then,O
",",O
we,O
annotate,B
a,O
historical,O
corpus,B
accordingly,O
",",O
and,O
compare,O
two,O
approaches,O
for,O
automatic,B
event,I
detection,I
and,O
classification,B
following,O
this,O
novel,O
scheme,O
.,O
We,O
believe,O
that,O
this,O
work,O
can,O
foster,O
research,O
in,O
a,O
field,O
of,O
inquiry,O
as,O
yet,O
underestimated,O
in,O
the,O
area,O
of,O
Temporal,B
Information,I
Processing,I
.,O
To,O
this,O
end,O
",",O
we,O
release,O
new,O
annotation,B
guidelines,I
",",O
a,O
corpus,B
",",O
and,O
new,O
models,B
for,I
automatic,I
annotation,I
.,O
Neural,B
machine,I
translation,I
(,I
NMT,I
),I
has,O
shown,O
great,O
success,O
as,O
a,O
new,O
alternative,O
to,O
the,O
traditional,O
Statistical,B
Machine,I
Translation,I
model,O
in,O
multiple,O
languages,O
.,O
Early,O
NMT,B
models,O
are,O
based,O
on,O
sequence,B
-,I
to,I
-,I
sequence,I
learning,I
that,O
encodes,B
a,O
sequence,O
of,O
source,O
words,O
into,O
a,O
vector,B
space,I
and,O
generates,O
another,O
sequence,O
of,O
target,O
words,O
from,O
the,O
vector,B
.,O
In,O
those,O
NMT,B
models,O
",",O
sentences,O
are,O
simply,O
treated,O
as,O
sequences,O
of,O
words,O
without,O
any,O
internal,O
structure,O
.,O
In,O
this,O
article,O
",",O
we,O
focus,O
on,O
the,O
role,O
of,O
the,O
syntactic,B
structure,I
of,O
source,O
sentences,O
and,O
propose,O
a,O
novel,O
end,B
-,I
to,I
-,I
end,I
syntactic,I
NMT,I
model,I
",",O
which,O
we,O
call,O
a,O
tree,B
-,I
to,I
-,I
sequence,I
NMT,I
model,I
",",O
extending,O
a,O
sequence,B
-,I
to,I
-,I
sequence,I
model,I
with,O
the,O
source,B
-,I
side,I
phrase,B
structure,I
.,O
Our,O
proposed,O
model,O
has,O
an,O
attention,B
mechanism,I
that,O
enables,O
the,O
decoder,B
to,O
generate,B
a,O
translated,O
word,O
while,O
softly,O
aligning,O
it,O
with,O
phrases,O
as,O
well,O
as,O
words,O
of,O
the,O
source,O
sentence,O
.,O
We,O
have,O
empirically,O
compared,O
the,O
proposed,O
model,O
with,O
sequence,B
-,I
to,I
-,I
sequence,I
models,I
in,O
various,O
settings,O
on,O
Chinese,O
-,O
to,O
-,O
Japanese,O
and,O
English,O
-,O
to,O
-,O
Japanese,O
translation,B
tasks,I
.,O
Our,O
experimental,O
results,O
suggest,O
that,O
the,O
use,O
of,O
syntactic,B
structure,I
can,O
be,O
beneficial,O
when,O
the,O
training,B
data,I
set,O
is,O
small,O
",",O
but,O
is,O
not,O
as,O
effective,O
as,O
using,O
a,O
bi,B
-,I
directional,I
encoder,I
.,O
As,O
the,O
size,O
of,O
training,B
data,I
set,I
increases,O
",",O
the,O
benefits,O
of,O
using,O
a,O
syntactic,B
tree,I
tends,O
to,O
diminish,O
.,O
Despite,O
the,O
recent,O
success,O
of,O
deep,B
neural,I
networks,I
in,O
natural,B
language,I
processing,I
and,O
other,O
spheres,O
of,O
artificial,B
intelligence,I
",",O
their,O
interpretability,B
remains,O
a,O
challenge,O
.,O
We,O
analyze,O
the,O
representations,B
learned,O
by,O
neural,B
machine,I
translation,I
(,O
NMT,B
),O
models,B
at,O
various,O
levels,B
of,I
granularity,I
and,O
evaluate,O
their,O
quality,O
through,O
relevant,O
extrinsic,B
properties,I
.,O
In,O
particular,O
",",O
we,O
seek,O
answers,O
to,O
the,O
following,O
questions,O
:,O
(,O
i,O
),O
How,O
accurately,O
is,O
word,B
structure,I
captured,O
within,O
the,O
learned,B
representations,I
",",O
which,O
is,O
an,O
important,O
aspect,O
in,O
translating,B
morphologically,B
rich,I
languages,I
?,O
(,O
ii,O
),O
Do,O
the,O
representations,B
capture,O
long,B
-,I
range,I
dependencies,I
",",O
and,O
effectively,O
handle,O
syntactically,B
divergent,I
languages,I
?,O
(,O
iii,O
),O
Do,O
the,O
representations,B
capture,O
lexical,B
semantics,I
?,O
We,O
conduct,O
a,O
thorough,O
investigation,O
along,O
several,O
parameters,O
:,O
(,O
i,O
),O
Which,O
layers,B
in,O
the,O
architecture,B
capture,O
each,O
of,O
these,O
linguistic,B
phenomena,I
;,O
(,O
ii,O
),O
How,O
does,O
the,O
choice,O
of,O
translation,B
unit,I
(,O
word,B
",",O
character,B
",",O
or,O
subword,B
unit,I
),O
impact,O
the,O
linguistic,B
properties,I
captured,O
by,O
the,O
underlying,O
representations,B
?,O
(,O
iii,O
),O
Do,O
the,O
encoder,B
and,O
decoder,B
learn,O
differently,O
and,O
independently,O
?,O
(,O
iv,O
),O
Do,O
the,O
representations,B
learned,I
by,O
multilingual,B
NMT,I
models,I
capture,O
the,O
same,O
amount,O
of,O
linguistic,B
information,I
as,O
their,O
bilingual,B
counterparts,I
?,O
Our,O
data,B
-,I
driven,I
",",O
quantitative,O
evaluation,O
illuminates,O
important,O
aspects,O
in,O
NMT,B
models,I
and,O
their,O
ability,O
to,O
capture,O
various,O
linguistic,B
phenomena,I
.,O
We,O
show,O
that,O
deep,B
NMT,I
models,I
trained,B
in,O
an,O
end,B
-,I
to,I
-,I
end,I
fashion,O
",",O
without,O
being,O
provided,O
any,O
direct,B
supervision,I
during,O
the,O
training,B
process,I
",",O
learn,O
a,O
non,O
-,O
trivial,O
amount,O
of,O
linguistic,B
information,I
.,O
Notable,O
findings,O
include,O
the,O
following,O
observations,O
:,O
(,O
i,O
),O
Word,B
morphology,I
and,O
part,B
-,I
of,I
-,I
speech,I
information,I
are,O
captured,O
at,O
the,O
lower,B
layers,I
of,O
the,O
model,B
;,O
(,O
ii,O
),O
In,O
contrast,O
",",O
lexical,B
semantics,I
or,O
non,O
-,O
local,O
syntactic,B
and,I
semantic,B
dependencies,I
are,O
better,O
represented,O
at,O
the,O
higher,B
layers,I
of,O
the,O
model,B
;,O
(,O
iii,O
),O
Representations,B
learned,I
using,O
characters,B
are,O
more,O
informed,O
about,O
word,B
-,I
morphology,I
compared,O
to,O
those,O
learned,O
using,O
subword,B
units,I
;,O
and,O
(,O
iv,O
),O
Representations,B
learned,I
by,O
multilingual,B
models,I
are,O
richer,O
compared,O
to,O
bilingual,B
models,I
.,O
This,O
article,O
describes,O
the,O
development,O
of,O
Microsoft,B
XiaoIce,I
",",O
the,O
most,O
popular,O
social,B
chatbot,I
in,O
the,O
world,O
.,O
XiaoIce,B
is,O
uniquely,O
designed,O
as,O
an,O
artifical,B
intelligence,I
companion,I
with,O
an,O
emotional,O
connection,O
to,O
satisfy,O
the,O
human,O
need,O
for,O
communication,O
",",O
affection,O
",",O
and,O
social,O
belonging,O
.,O
We,O
take,O
into,O
account,O
both,O
intelligent,B
quotient,I
and,O
emotional,B
quotient,I
in,O
system,O
design,O
",",O
cast,O
human,B
â,I
machine,I
social,O
chat,O
as,O
decision,B
-,I
making,I
over,O
Markov,B
Decision,I
Processes,I
",",O
and,O
optimize,O
XiaoIce,B
for,O
long,B
-,I
term,I
user,B
engagement,I
",",O
measured,O
in,O
expected,O
Conversation,B
-,I
turns,I
Per,I
Session,I
(,O
CPS,B
),O
.,O
We,O
detail,O
the,O
system,B
architecture,I
and,O
key,O
components,O
",",O
including,O
dialogue,B
manager,I
",",O
core,B
chat,I
",",O
skills,O
",",O
and,O
an,O
empathetic,B
computing,I
module,I
.,O
We,O
show,O
how,O
XiaoIce,B
dynamically,O
recognizes,O
human,O
feelings,O
and,O
states,O
",",O
understands,O
user,B
intent,I
",",O
and,O
responds,O
to,O
user,O
needs,O
throughout,O
long,O
conversations,O
.,O
Since,O
the,O
release,O
in,O
2014,O
",",O
XiaoIce,B
has,O
communicated,O
with,O
over,O
660,O
million,O
active,O
users,O
and,O
succeeded,O
in,O
establishing,O
long,B
-,I
term,I
relationships,B
with,O
many,O
of,O
them,O
.,O
Analysis,O
of,O
large,O
-,O
scale,O
online,O
logs,O
shows,O
that,O
XiaoIce,B
has,O
achieved,O
an,O
average,O
CPS,B
of,O
23,O
",",O
which,O
is,O
significantly,O
higher,O
than,O
that,O
of,O
other,O
chatbots,B
and,O
even,O
human,O
conversations,O
.,O
Probabilistic,B
topic,I
modeling,I
is,O
a,O
common,O
first,O
step,O
in,O
crosslingual,B
tasks,I
to,O
enable,O
knowledge,B
transfer,I
and,O
extract,O
multilingual,B
features,I
.,O
Although,O
many,O
multilingual,B
topic,I
models,O
have,O
been,O
developed,O
",",O
their,O
assumptions,O
about,O
the,O
training,B
corpus,I
are,O
quite,O
varied,O
",",O
and,O
it,O
is,O
not,O
clear,O
how,O
well,O
the,O
different,O
models,B
can,O
be,O
utilized,O
under,O
various,O
training,B
conditions,I
.,O
In,O
this,O
article,O
",",O
the,O
knowledge,B
transfer,I
mechanisms,I
behind,O
different,O
multilingual,B
topic,I
models,I
are,O
systematically,O
studied,O
",",O
and,O
through,O
a,O
broad,O
set,O
of,O
experiments,B
with,O
four,O
models,B
on,O
ten,O
languages,O
",",O
we,O
provide,O
empirical,O
insights,O
that,O
can,O
inform,O
the,O
selection,O
and,O
future,O
development,O
of,O
multilingual,B
topic,I
models,I
.,O
We,O
introduce,O
the,O
Computational,B
Linguistics,I
special,O
issue,O
on,O
Multilingual,B
and,O
Interlingual,B
Semantic,I
Representations,I
for,O
Natural,B
Language,I
Processing,I
.,O
We,O
situate,O
the,O
special,O
issue,O
âs,O
five,O
articles,O
in,O
the,O
context,O
of,O
our,O
fast,O
-,O
changing,O
field,O
",",O
explaining,O
our,O
motivation,O
for,O
this,O
project,O
.,O
We,O
offer,O
a,O
brief,O
summary,O
of,O
the,O
work,O
in,O
the,O
issue,O
",",O
which,O
includes,O
developments,O
on,O
lexical,B
and,O
sentential,B
semantic,I
representations,I
",",O
from,O
symbolic,O
and,O
neural,B
perspectives,I
.,O
Crosslingual,B
word,I
embeddings,I
learned,O
from,O
monolingual,B
embeddings,I
have,O
a,O
crucial,O
role,O
in,O
many,O
downstream,B
tasks,I
",",O
ranging,O
from,O
machine,B
translation,I
to,O
transfer,B
learning,I
.,O
Adversarial,B
training,I
has,O
shown,O
impressive,O
success,O
in,O
learning,O
crosslingual,B
embeddings,I
and,O
the,O
associated,B
word,I
translation,I
task,I
without,O
any,O
parallel,B
data,I
by,O
mapping,B
monolingual,B
embeddings,I
to,O
a,O
shared,O
space,O
.,O
However,O
",",O
recent,O
work,O
has,O
shown,O
superior,O
performance,O
for,O
non,B
-,I
adversarial,I
methods,I
in,O
more,O
challenging,O
language,B
pairs,I
.,O
In,O
this,O
article,O
",",O
we,O
investigate,O
adversarial,B
autoencoder,I
for,O
unsupervised,B
word,I
translation,I
and,O
propose,O
two,O
novel,O
extensions,O
to,O
it,O
that,O
yield,O
more,O
stable,O
training,O
and,O
improved,O
results,O
.,O
Our,O
method,O
includes,O
regularization,B
terms,I
to,O
enforce,B
cycle,B
consistency,I
and,O
input,B
reconstruction,I
",",O
and,O
puts,O
the,O
target,B
encoders,I
as,O
an,O
adversary,B
against,O
the,O
corresponding,O
discriminator,B
.,O
We,O
use,O
two,O
types,O
of,O
refinement,B
procedures,I
sequentially,O
after,O
obtaining,O
the,O
trained,B
encoders,I
and,O
mappings,B
from,O
the,O
adversarial,B
training,I
",",O
namely,O
",",O
refinement,B
with,O
Procrustes,B
solution,I
and,O
refinement,B
with,O
symmetric,B
re,I
-,I
weighting,I
.,O
Extensive,O
experimentations,O
with,O
high-,O
and,O
low,B
-,I
resource,I
languages,I
from,O
two,O
different,O
data,B
sets,I
show,O
that,O
our,O
method,O
achieves,O
better,O
performance,O
than,O
existing,O
adversarial,B
and,O
non,B
-,I
adversarial,I
approaches,I
and,O
is,O
also,O
competitive,O
with,O
the,O
supervised,B
system,O
.,O
Along,O
with,O
performing,O
comprehensive,B
ablation,I
studies,I
to,O
understand,O
the,O
contribution,O
of,O
different,O
components,O
of,O
our,O
adversarial,B
model,I
",",O
we,O
also,O
conduct,O
a,O
thorough,O
analysis,O
of,O
the,O
refinement,B
procedures,I
to,O
understand,O
their,O
effects,O
.,O
We,O
present,O
LESSLEX,B
",",O
a,O
novel,O
multilingual,B
lexical,I
resource,I
.,O
Different,O
from,O
the,O
vast,O
majority,O
of,O
existing,O
approaches,O
",",O
we,O
ground,O
our,O
embeddings,B
on,O
a,O
sense,B
inventory,I
made,O
available,O
from,O
the,O
BabelNet,B
semantic,I
network,I
.,O
In,O
this,O
setting,O
",",O
multilingual,B
access,I
is,O
governed,O
by,O
the,O
mapping,B
of,I
terms,I
onto,O
their,O
underlying,B
sense,I
descriptions,I
",",O
such,O
that,O
all,O
vectors,B
co,O
-,O
exist,O
in,O
the,O
same,O
semantic,B
space,I
